ESTU_CONSECUTIVO,ESTU_GRADO,COLE_NOM_ESTABLECIMIENTO,COLE_COD_ICFES,COLE_CALENDARIO,COLE_COD_MCPIO,COLE_NOM_MCPIO,COLE_COD_DPTO,COLE_NOM_DPTO,EXA_N_RTAS_CORR_CN,EXA_N_RTAS_CORR_CC,EXA_N_RTAS_CORR_LC,EXA_N_RTAS_CORR_MT,EXA_C_RTAS_CORR_CN,EXA_C_RTAS_CORR_CC,EXA_C_RTAS_CORR_LC,EXA_C_RTAS_CORR_MT,ESTU_GENERO_F,ESTU_GENERO_M,COLE_NATURALEZA_NO,COLE_NATURALEZA_O,COLE_JORNADA_COMPLETA,COLE_JORNADA_MAÑANA,COLE_JORNADA_TARDE,COLE_JORNADA_UNICA,EXA_MODALIDAD_OFF,EXA_MODALIDAD_ON,EXA_MODALIDAD_PA,EXA_MODALIDAD_PAL
22804527,6,I.E. LA PRIMAVERA,48958,A,94001,INÍRIDA,94,GUAINIA,4,0,4,2,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
3478616,7,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45203,A,97001,MITÚ,97,VAUPES,4,0,9,5,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
23434679,3,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45203,A,97001,MITÚ,97,VAUPES,0,0,9,0,0,0,1,0,False,True,False,True,False,True,False,False,False,False,True,False
23572607,3,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,10,11,0,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
22419367,7,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,9,7,9,0,1,1,1,0,True,False,False,True,False,True,False,False,False,False,True,False
3131735,4,INST. EDUCATIVA JOSE CELESTINO MUTIS,29766,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,14,6,0,0,2,0,True,False,False,True,False,False,False,True,False,False,True,False
23279472,3,I.E. FRANCISCO MIRANDA,29705,A,94001,INÍRIDA,94,GUAINIA,0,0,8,4,0,0,1,0,False,True,False,True,False,True,False,False,False,False,True,False
2843093,9,INST. EDUCATIVA JOSE CELESTINO MUTIS,29767,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,10,15,16,9,1,2,2,1,True,False,False,True,False,True,False,False,False,True,False,False
21990145,5,I.E. INTERNADO FRANCISCO DE PAULA SANTANDER,19479,A,99524,LA PRIMAVERA,99,VICHADA,5,5,4,7,0,0,0,1,False,True,False,True,True,False,False,False,True,False,False,False
23632558,3,INSTITUCION EDUCATIVA SANTANDER,16671,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,19,11,0,0,2,1,False,True,False,True,False,True,False,False,False,True,False,False
22503925,8,I.E.I. JOSE EUSTASIO RIVERA,13009,A,97001,MITÚ,97,VAUPES,7,7,7,3,1,1,1,0,True,False,False,True,False,True,False,False,True,False,False,False
21999870,9,I.E. KUAWAI,63114,A,99773,CUMARIBO,99,VICHADA,6,3,14,5,0,0,2,0,True,False,False,True,False,False,False,True,False,False,True,False
21873367,4,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,14,20,0,0,2,2,False,True,False,True,False,True,False,False,False,True,False,False
22819471,9,I.E. LIBERTADORES,3665,A,94001,INÍRIDA,94,GUAINIA,8,3,5,7,1,0,0,1,False,True,False,True,False,False,False,True,False,False,True,False
23390832,3,I.E. LATORRE GOMEZ,23192,A,95025,EL RETORNO,95,GUAVIARE,0,0,10,10,0,0,1,1,True,False,False,True,False,False,False,True,False,False,True,False
23597725,4,I.E. INTERNADO EDUARDO CARRANZA,19432,A,99001,PUERTO CARREÑO,99,VICHADA,0,0,6,2,0,0,0,0,True,False,False,True,True,False,False,False,True,False,False,False
23452028,3,I.E.  LUIS CARLOS GALAN SARMIENTO,10166,A,94001,INÍRIDA,94,GUAINIA,0,0,7,9,0,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
22972294,9,I.E. INTERNADO SAN FRANCISCO DE LORETOYACO,13116,A,91540,PUERTO NARIÑO,91,AMAZONAS,8,3,5,0,1,0,0,0,False,True,False,True,True,False,False,False,False,False,True,False
21884379,7,I.E. LATORRE GOMEZ,23193,A,95025,EL RETORNO,95,GUAVIARE,0,0,10,10,0,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
3141915,5,I.E. CARLOS MAURO HOYOS,16730,A,95015,CALAMAR,95,GUAVIARE,0,6,8,6,0,0,1,0,True,False,False,True,False,True,False,False,True,False,False,False
1291190,11,I.E. SAGRADO CORAZON DE JESUS,45267,A,99773,CUMARIBO,99,VICHADA,15,5,11,16,2,0,1,2,True,False,False,True,False,False,False,True,False,False,True,False
23630658,4,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,4,5,0,0,0,0,True,False,False,True,False,True,False,False,False,True,False,False
3133184,10,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,7,11,7,5,1,1,1,0,False,True,False,True,False,True,False,False,False,True,False,False
22957397,6,I.E. INDIGENA SAN JUAN BOSCO,32398,A,91001,LETICIA,91,AMAZONAS,9,8,4,0,1,1,0,0,False,True,False,True,False,False,False,True,False,False,True,False
5086931,11,I.E FRANCISCO JOSE DE CALDAS,19515,A,91001,LETICIA,91,AMAZONAS,5,6,5,3,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
23219598,4,I.E. AGUA BONITA - RAFAEL POMBO,42669,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,4,4,0,0,0,0,True,False,False,True,False,True,False,False,False,False,False,True
22001390,6,I.E. INTERNADO SANTA TERESITA DEL TUPARRO,51936,A,99773,CUMARIBO,99,VICHADA,7,5,6,7,1,0,0,1,True,False,False,True,False,True,False,False,False,False,True,False
23265148,4,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,17,10,0,0,2,1,True,False,False,True,False,True,False,False,False,True,False,False
22785304,4,C.E. CHATARES,29761,A,94343,BARRANCO MINAS,94,GUAINIA,0,0,5,5,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
23350440,3,C.E. EL RECREO,16712,A,95025,EL RETORNO,95,GUAVIARE,0,0,2,8,0,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
1295779,6,I.E. SOLMERIDA BUILES,13029,A,99524,LA PRIMAVERA,99,VICHADA,7,7,6,5,1,1,0,0,True,False,False,True,False,True,False,False,True,False,False,False
21999729,4,I.E. INTERNADO EL SEJAL,26006,A,99773,CUMARIBO,99,VICHADA,0,0,8,4,0,0,1,0,False,True,False,True,False,True,False,False,False,False,True,False
3784630,6,I.E.D. DE SAN JAVIER,32323,A,97001,MITÚ,97,VAUPES,4,9,7,5,0,1,1,0,False,True,False,True,False,True,False,False,False,False,True,False
22886372,7,I.E. FRANCISCO DEL ROSARIO VELA,19514,A,91001,LETICIA,91,AMAZONAS,10,6,12,11,1,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
22924534,10,I.E. INTERNADO SAN FRANCISCO DE LORETOYACO,13116,A,91540,PUERTO NARIÑO,91,AMAZONAS,6,7,8,0,0,1,1,0,False,True,False,True,True,False,False,False,False,False,True,False
1293932,5,I.E. JOSE EUSTACIO RIVERA,19427,A,99001,PUERTO CARREÑO,99,VICHADA,8,8,6,8,1,1,0,1,True,False,False,True,False,True,False,False,False,False,True,False
22858686,7,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,A,91001,LETICIA,91,AMAZONAS,7,8,13,9,1,1,1,1,True,False,False,True,False,False,True,False,False,False,True,False
23407554,3,I.E.  LUIS CARLOS GALAN SARMIENTO,10166,A,94001,INÍRIDA,94,GUAINIA,0,0,5,4,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
22782390,3,I.E. FRANCISCO MIRANDA,29705,A,94001,INÍRIDA,94,GUAINIA,0,0,8,8,0,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
23066507,9,COLEGIO  ADVENTISTA,49075,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,1,6,6,3,0,0,0,0,False,True,True,False,False,True,False,False,False,True,False,False
6426430,7,I.E. SAN JOSÉ OBRERO,23276,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,4,3,14,0,0,0,2,False,True,True,False,True,False,False,False,False,True,False,False
22893171,4,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19506,A,91001,LETICIA,91,AMAZONAS,0,0,7,7,0,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
22381510,11,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,6,10,8,5,0,1,1,0,True,False,False,True,False,True,False,False,False,True,False,False
21886038,8,I.E. LATORRE GOMEZ,23192,A,95025,EL RETORNO,95,GUAVIARE,7,8,3,3,1,1,0,0,False,True,False,True,False,False,False,True,True,False,False,False
21990253,5,I.E. SAGRADO CORAZON DE JESUS,45269,A,99773,CUMARIBO,99,VICHADA,2,7,5,0,0,1,0,0,True,False,False,True,False,True,False,False,True,False,False,False
6801429,11,INSTITUCION EDUCATIVA INTERNADO AVELINO ALVAREZ TORRES,38553,A,99773,CUMARIBO,99,VICHADA,13,9,8,8,1,1,1,1,False,True,False,True,False,False,False,True,False,False,True,False
6426418,11,I.E. SAN JOSÉ OBRERO,23276,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,8,0,8,5,1,0,1,0,True,False,True,False,True,False,False,False,False,True,False,False
21885025,7,I.E. LATORRE GOMEZ,23193,A,95025,EL RETORNO,95,GUAVIARE,0,0,10,9,0,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
21884964,7,I.E. LATORRE GOMEZ,23193,A,95025,EL RETORNO,95,GUAVIARE,0,0,9,7,0,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
23579319,4,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19503,A,91001,LETICIA,91,AMAZONAS,0,0,6,4,0,0,0,0,False,True,False,True,False,False,True,False,False,False,True,False
22819479,6,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,7,5,9,7,1,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
861538,7,I.E. LAS ACACIAS,49012,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,7,6,6,12,1,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
22418202,6,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,6,5,8,4,0,0,1,0,False,True,False,True,False,True,False,False,False,False,True,False
913537,10,CAÑO BLANCO II,3717,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,7,4,9,4,1,0,1,0,True,False,False,True,False,False,False,True,True,False,False,False
887213,10,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,6,4,0,0,0,0,False,True,False,True,False,True,False,False,False,True,False,False
22966164,6,I.E FRANCISCO JOSE DE CALDAS,19515,A,91001,LETICIA,91,AMAZONAS,5,8,5,5,0,1,0,0,True,False,False,True,False,True,False,False,False,False,True,False
4532393,8,I.E. LIBERTADORES,3665,A,94001,INÍRIDA,94,GUAINIA,6,7,10,8,0,1,1,1,True,False,False,True,False,False,False,True,False,False,True,False
2849000,7,INST. EDUCATIVA JOSE CELESTINO MUTIS,29767,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,4,8,11,4,0,1,1,0,False,True,False,True,False,True,False,False,False,False,True,False
22886849,8,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,A,91001,LETICIA,91,AMAZONAS,7,7,4,8,1,1,0,1,True,False,False,True,False,False,True,False,False,False,True,False
22531373,5,INST. EDUCATIVA JOSE CELESTINO MUTIS,29766,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,10,8,7,10,1,1,1,1,False,True,False,True,False,False,False,True,False,False,True,False
22891787,4,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19507,A,91001,LETICIA,91,AMAZONAS,0,0,10,11,0,0,1,1,False,True,False,True,False,False,True,False,False,False,True,False
23270717,3,INSTITUCION EDUCATIVA SANTANDER,16672,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,7,9,0,0,1,1,False,True,False,True,False,True,False,False,False,True,False,False
1296864,10,I.E. SOLMERIDA BUILES,13029,A,99524,LA PRIMAVERA,99,VICHADA,0,8,3,6,0,1,0,0,False,True,False,True,False,True,False,False,True,False,False,False
22420563,8,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,6,6,6,5,0,0,0,0,True,False,False,True,False,True,False,False,False,True,False,False
21982597,8,I.E. NORMAL SUPERIOR FEDERICO LLERAS ACOSTA,52000,A,99001,PUERTO CARREÑO,99,VICHADA,7,4,9,10,1,0,1,1,False,True,False,True,True,False,False,False,False,False,True,False
4529951,9,I.E. CUSTODIO GARCIA ROVIRA,29697,A,94001,INÍRIDA,94,GUAINIA,7,15,16,6,1,2,2,0,False,True,False,True,False,False,False,True,False,False,True,False
2841919,9,INST. EDUCATIVA JOSE CELESTINO MUTIS,29767,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,15,0,0,0,2,0,False,True,False,True,False,True,False,False,False,True,False,False
23325079,10,I.E. FRANCISCO MIRANDA,29704,A,94001,INÍRIDA,94,GUAINIA,6,3,9,6,0,0,1,0,True,False,False,True,False,False,False,True,False,False,True,False
847138,5,I.E. LA LIBERTAD,36073,A,95025,EL RETORNO,95,GUAVIARE,11,5,11,11,1,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
4524139,9,I.E. CUSTODIO GARCIA ROVIRA,29697,A,94001,INÍRIDA,94,GUAINIA,5,8,14,1,0,1,2,0,True,False,False,True,False,False,False,True,False,False,True,False
23829388,9,I.E. INTERNADO CAMILO TORRES,13044,A,99624,SANTA ROSALÍA,99,VICHADA,7,8,10,4,1,1,1,0,False,True,False,True,False,True,False,False,False,False,True,False
22954382,6,I.E. INDIGENA SAN JUAN BOSCO,32398,A,91001,LETICIA,91,AMAZONAS,6,7,9,0,0,1,1,0,True,False,False,True,False,False,False,True,False,False,True,False
23882150,3,I.E. LATORRE GOMEZ,23192,A,95025,EL RETORNO,95,GUAVIARE,0,0,14,7,0,0,2,1,False,True,False,True,False,False,False,True,False,False,True,False
23328866,7,I.E. CUSTODIO GARCIA ROVIRA,29700,A,94001,INÍRIDA,94,GUAINIA,9,7,4,10,1,1,0,1,True,False,False,True,False,True,False,False,False,False,True,False
22859292,4,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,A,91001,LETICIA,91,AMAZONAS,0,0,8,11,0,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
22417738,5,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,5,5,5,7,0,0,0,1,True,False,False,True,False,True,False,False,False,True,False,False
3143329,11,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,10,8,8,3,1,1,1,0,True,False,False,True,False,True,False,False,False,True,False,False
23697243,5,I.E. SAN ISIDRO I,10269,A,95025,EL RETORNO,95,GUAVIARE,8,6,6,3,1,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
22859299,5,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,A,91001,LETICIA,91,AMAZONAS,12,6,8,9,1,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
1295331,6,I.E. NORMAL SUPERIOR FEDERICO LLERAS ACOSTA,52000,A,99001,PUERTO CARREÑO,99,VICHADA,0,4,8,4,0,0,1,0,True,False,False,True,True,False,False,False,False,False,True,False
23901933,3,I.E. AGUA BONITA - RAFAEL POMBO,42671,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,7,12,0,0,1,1,True,False,False,True,False,True,False,False,False,False,False,True
1291885,4,I.E. SAGRADO CORAZON DE JESUS,45269,A,99773,CUMARIBO,99,VICHADA,0,0,4,0,0,0,0,0,True,False,False,True,False,True,False,False,True,False,False,False
22891793,4,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19507,A,91001,LETICIA,91,AMAZONAS,0,0,10,11,0,0,1,1,False,True,False,True,False,False,True,False,False,False,True,False
21993156,8,C.E. EL TROMPILLO,6640,A,99524,LA PRIMAVERA,99,VICHADA,4,4,9,5,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
23484407,3,I.E. INTERNADO SAN FRANCISCO DE LORETOYACO,13116,A,91540,PUERTO NARIÑO,91,AMAZONAS,0,0,17,12,0,0,2,1,True,False,False,True,True,False,False,False,False,False,True,False
23466868,3,I.E. COLEGIO TECNICO AGROPECUARIO JOSE CELESTINO MUTIS,13123,A,91540,PUERTO NARIÑO,91,AMAZONAS,0,0,6,5,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
4534969,11,I.E. CUSTODIO GARCIA ROVIRA,29697,A,94001,INÍRIDA,94,GUAINIA,11,10,8,7,1,1,1,1,True,False,False,True,False,False,False,True,False,False,True,False
23259787,5,I.E. LA PRIMAVERA,48958,A,94001,INÍRIDA,94,GUAINIA,6,3,8,9,0,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
22817737,9,I.E. FRANCISCO MIRANDA,29705,A,94001,INÍRIDA,94,GUAINIA,10,0,14,12,1,0,2,1,True,False,False,True,False,True,False,False,False,False,True,False
21882817,9,I.E. LATORRE GOMEZ,23192,A,95025,EL RETORNO,95,GUAVIARE,15,16,19,14,2,2,2,2,False,True,False,True,False,False,False,True,True,False,False,False
887177,5,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,8,0,9,7,1,0,1,1,True,False,False,True,False,True,False,False,False,True,False,False
22826143,6,I.E. FRANCISCO MIRANDA,29705,A,94001,INÍRIDA,94,GUAINIA,5,6,5,7,0,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
23572970,3,INSTITUCION EDUCATIVA SAGRADO CORAZON DE JESUS,13110,A,91001,LETICIA,91,AMAZONAS,0,0,10,9,0,0,1,1,False,True,False,True,False,False,True,False,False,False,True,False
21884659,6,I.E. SAN ISIDRO I,10271,A,95025,EL RETORNO,95,GUAVIARE,9,4,11,5,1,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
22559617,10,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,13,11,10,4,1,1,1,0,False,True,False,True,False,True,False,False,False,False,True,False
1293586,6,I.E. NORMAL SUPERIOR FEDERICO LLERAS ACOSTA,52000,A,99001,PUERTO CARREÑO,99,VICHADA,7,4,6,7,1,0,0,1,False,True,False,True,True,False,False,False,False,False,True,False
22594858,9,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45205,A,97001,MITÚ,97,VAUPES,5,5,10,2,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
23351529,3,I.E. INTERNADO EDUARDO CARRANZA,19432,A,99001,PUERTO CARREÑO,99,VICHADA,0,0,3,7,0,0,0,1,True,False,False,True,True,False,False,False,False,False,True,False
2854629,4,INSTITUCION EDUCATIVA SANTANDER,16672,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,8,6,0,0,1,0,True,False,False,True,False,True,False,False,False,True,False,False
22892531,9,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19502,A,91001,LETICIA,91,AMAZONAS,12,9,6,4,1,1,0,0,False,True,False,True,False,True,False,False,False,False,True,False
22584506,6,I.E.I. JOSE EUSTASIO RIVERA,13009,A,97001,MITÚ,97,VAUPES,7,8,5,7,1,1,0,1,False,True,False,True,False,True,False,False,True,False,False,False
22781537,3,C.E. CHATARES,29763,A,94343,BARRANCO MINAS,94,GUAINIA,0,0,11,6,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
21861125,8,INSTITUCION EDUCATIVA EL RESBALON,10262,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,9,12,9,8,1,1,1,1,False,True,False,True,False,True,False,False,False,False,True,False
23566718,3,I.E. EL RETIRO,49004,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,10,10,0,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
23797878,7,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45203,A,97001,MITÚ,97,VAUPES,8,0,10,5,1,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
22595151,7,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45205,A,97001,MITÚ,97,VAUPES,9,6,7,6,1,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
21999009,4,I.E. INTERNADO CAMILO TORRES,13044,A,99624,SANTA ROSALÍA,99,VICHADA,0,0,4,8,0,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
23705341,6,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45203,A,97001,MITÚ,97,VAUPES,4,0,11,0,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
23518194,3,I.E.  LUIS CARLOS GALAN SARMIENTO,10166,A,94001,INÍRIDA,94,GUAINIA,0,0,4,6,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
22957396,6,I.E. INDIGENA SAN JUAN BOSCO,32398,A,91001,LETICIA,91,AMAZONAS,5,8,9,0,0,1,1,0,False,True,False,True,False,False,False,True,False,False,True,False
23732794,7,I.E. INTERNADO TEHODORO WEIJNEN,45131,A,99524,LA PRIMAVERA,99,VICHADA,12,8,12,18,1,1,1,2,True,False,False,True,False,True,False,False,False,False,True,False
22820159,6,I.E. LA PRIMAVERA,48958,A,94001,INÍRIDA,94,GUAINIA,3,3,3,7,0,0,0,1,True,False,False,True,False,True,False,False,False,False,True,False
21996702,4,I.E.  LUIS CARLOS GALAN SARMIENTO,10166,A,94001,INÍRIDA,94,GUAINIA,0,0,4,6,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
21988980,4,I.E. INTERNADO EDUARDO CARRANZA,19432,A,99001,PUERTO CARREÑO,99,VICHADA,0,0,8,4,0,0,1,0,True,False,False,True,True,False,False,False,True,False,False,False
2853529,8,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,7,5,10,11,1,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
23658850,9,I.E. CUSTODIO GARCIA ROVIRA,29697,A,94001,INÍRIDA,94,GUAINIA,10,8,12,5,1,1,1,0,False,True,False,True,False,False,False,True,False,False,True,False
21989122,9,I.E. JOSE EUSTACIO RIVERA,19428,A,99001,PUERTO CARREÑO,99,VICHADA,8,8,12,0,1,1,1,0,False,True,False,True,False,True,False,False,True,False,False,False
22891119,6,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,A,91001,LETICIA,91,AMAZONAS,2,7,8,4,0,1,1,0,True,False,False,True,False,False,True,False,False,False,True,False
1326579,11,I.E. INTERNADO CAMILO TORRES,13044,A,99624,SANTA ROSALÍA,99,VICHADA,14,9,10,7,2,1,1,1,True,False,False,True,False,True,False,False,False,False,True,False
23657956,10,I.E. INTERNADO EDUARDO CARRANZA,19432,A,99001,PUERTO CARREÑO,99,VICHADA,12,8,10,4,1,1,1,0,True,False,False,True,True,False,False,False,False,False,True,False
23211691,5,I.E. ANTONIA SANTOS,52027,A,99001,PUERTO CARREÑO,99,VICHADA,4,6,6,4,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
22595676,10,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45203,A,97001,MITÚ,97,VAUPES,0,4,7,7,0,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
3484444,10,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45203,A,97001,MITÚ,97,VAUPES,12,12,8,9,1,1,1,1,False,True,False,True,False,True,False,False,False,False,True,False
22419600,5,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,8,4,6,6,1,0,0,0,False,True,False,True,False,True,False,False,False,True,False,False
23176857,5,I.E. ANTONIA SANTOS,52027,A,99001,PUERTO CARREÑO,99,VICHADA,5,4,4,7,0,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
3131734,4,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,16,17,0,0,2,2,False,True,False,True,False,True,False,False,False,True,False,False
23734409,5,INSTITUCION EDUCATIVA INTERNADO AVELINO ALVAREZ TORRES,38553,A,99773,CUMARIBO,99,VICHADA,8,8,9,7,1,1,1,1,False,True,False,True,False,False,False,True,False,False,True,False
23544202,3,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45205,A,97001,MITÚ,97,VAUPES,0,0,7,7,0,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
22349011,11,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,15,5,11,13,2,0,1,1,True,False,False,True,False,True,False,False,False,True,False,False
23659363,7,I.E. INTERNADO JUAN JOSE RONDON,45265,A,99773,CUMARIBO,99,VICHADA,6,4,6,4,0,0,0,0,True,False,False,True,False,True,False,False,False,True,False,False
889105,9,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,8,7,17,13,1,1,2,1,False,True,False,True,False,True,False,False,False,True,False,False
23779137,5,I.E. INTERNADO JUAN JOSE RONDON,45265,A,99773,CUMARIBO,99,VICHADA,8,7,8,2,1,1,1,0,True,False,False,True,False,True,False,False,False,True,False,False
2842022,11,INST. EDUCATIVA JOSE CELESTINO MUTIS,29767,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,1,0,9,7,0,0,1,1,True,False,False,True,False,True,False,False,False,True,False,False
21999171,9,I.E. INTERNADO CADANAPAY,13070,A,99773,CUMARIBO,99,VICHADA,6,0,4,2,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
23612208,3,I.E. INTERNADO CAMILO TORRES,13043,A,99624,SANTA ROSALÍA,99,VICHADA,0,0,4,10,0,0,0,1,True,False,False,True,True,False,False,False,False,False,True,False
23327639,7,I.E. CUSTODIO GARCIA ROVIRA,29700,A,94001,INÍRIDA,94,GUAINIA,14,14,9,7,2,2,1,1,True,False,False,True,False,True,False,False,False,False,True,False
911322,6,I.E. EL RETIRO,49004,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,5,6,6,6,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
